step,loss
1095.0,1.63776695728302
1096.0,1.6556447744369507
1097.0,1.8812364339828491
1098.0,1.5376466512680054
1099.0,1.5212321281433105
1100.0,2.0014190673828125
1101.0,1.7690397500991821
1102.0,1.7793247699737549
1103.0,1.6009862422943115
1104.0,1.64387047290802
1105.0,1.3444483280181885
1106.0,1.5838048458099365
1107.0,1.4422250986099243
1108.0,1.8391069173812866
1109.0,1.341577410697937
1110.0,1.8972904682159424
1111.0,1.5569359064102173
1112.0,1.4847650527954102
1113.0,1.6858543157577515
1114.0,1.9077237844467163
1115.0,1.5883525609970093
1116.0,1.5089157819747925
1117.0,1.7788668870925903
1118.0,1.5912952423095703
1119.0,1.9388399124145508
1120.0,1.7071373462677002
1121.0,1.6582787036895752
1122.0,1.682051658630371
1123.0,1.5762969255447388
1124.0,1.4903483390808105
1125.0,1.6906014680862427
1126.0,1.6680853366851807
1127.0,1.6788203716278076
1128.0,1.6479781866073608
1129.0,1.6518303155899048
1130.0,1.6057724952697754
1131.0,2.0109314918518066
1132.0,1.903730034828186
1133.0,1.8258816003799438
1134.0,2.0864522457122803
1135.0,1.7218434810638428
1136.0,1.737366795539856
1137.0,1.8464529514312744
1138.0,1.4798004627227783
1139.0,1.980588436126709
1140.0,1.5603835582733154
1141.0,1.7275227308273315
1142.0,1.7191848754882812
1143.0,1.7287790775299072
1144.0,1.7304778099060059
1145.0,1.4375641345977783
1146.0,1.7385249137878418
1147.0,1.8181675672531128
1148.0,1.7971001863479614
1149.0,1.7088814973831177
1150.0,1.6639939546585083
1151.0,1.6379700899124146
1152.0,1.7812385559082031
1153.0,1.7731701135635376
1154.0,1.7864270210266113
1155.0,1.4838049411773682
1156.0,1.5521355867385864
1157.0,1.892702341079712
1158.0,1.7060785293579102
1159.0,1.9604401588439941
1160.0,1.8516324758529663
1161.0,1.7462434768676758
1162.0,1.5921292304992676
1163.0,1.7205748558044434
1164.0,1.5766092538833618
1165.0,1.6132844686508179
1166.0,1.6184821128845215
1167.0,1.3187271356582642
1168.0,1.6871116161346436
1169.0,1.6881682872772217
1170.0,1.4901888370513916
1171.0,1.485646367073059
1172.0,1.5640623569488525
1173.0,1.6610716581344604
1174.0,1.8867658376693726
1175.0,1.4817535877227783
1176.0,1.5404202938079834
1177.0,1.5887938737869263
1178.0,1.8396728038787842
1179.0,1.449136734008789
1180.0,1.6943796873092651
1181.0,1.5919733047485352
1182.0,1.6202847957611084
1183.0,1.71042799949646
1184.0,1.6928702592849731
1185.0,1.6475337743759155
1186.0,1.6239209175109863
1187.0,1.7857091426849365
1188.0,1.7276796102523804
1189.0,1.7296974658966064
1190.0,1.8455212116241455
1191.0,1.7135200500488281
1192.0,1.6564782857894897
1193.0,1.5090943574905396
1194.0,1.8385299444198608
1195.0,1.7904880046844482
1196.0,1.7470393180847168
1197.0,1.8660320043563843
1198.0,1.7957837581634521
1199.0,1.6204062700271606
1200.0,1.7688381671905518
1201.0,1.692952036857605
1202.0,1.948252558708191
1203.0,1.9785791635513306
1204.0,1.480830192565918
1205.0,1.3693296909332275
1206.0,1.440215826034546
1207.0,1.5172666311264038
1208.0,1.3789628744125366
1209.0,1.6261029243469238
1210.0,1.9980378150939941
1211.0,1.5748573541641235
1212.0,1.4471471309661865
1213.0,1.603187084197998
1214.0,1.436084270477295
1215.0,1.5936212539672852
1216.0,1.7371455430984497
1217.0,1.6773808002471924
1218.0,1.9441570043563843
1219.0,1.7080507278442383
1220.0,1.800630807876587
1221.0,1.5489583015441895
1222.0,1.5743675231933594
1223.0,1.8525456190109253
1224.0,1.4589289426803589
1225.0,1.6094263792037964
1226.0,1.3576560020446777
1227.0,1.4676411151885986
1228.0,1.6261976957321167
1229.0,1.6768790483474731
1230.0,1.523010492324829
1231.0,1.4342490434646606
1232.0,1.456837773323059
1233.0,1.799797534942627
1234.0,1.8220155239105225
1235.0,1.7384259700775146
1236.0,1.707567572593689
1237.0,1.6482634544372559
1238.0,1.7652060985565186
1239.0,1.788467526435852
1240.0,1.7073614597320557
1241.0,1.8015233278274536
1242.0,1.4500771760940552
1243.0,1.9127682447433472
1244.0,1.493925929069519
1245.0,1.80753755569458
1246.0,1.643538475036621
1247.0,1.4851655960083008
1248.0,1.6925263404846191
1249.0,1.6462082862854004
1250.0,1.7399640083312988
1251.0,1.6706721782684326
1252.0,1.5592869520187378
1253.0,1.8550585508346558
1254.0,1.5520180463790894
1255.0,1.6477519273757935
1256.0,1.6206837892532349
1257.0,1.4798998832702637
1258.0,1.6955488920211792
1259.0,2.005330801010132
1260.0,1.5649532079696655
1261.0,1.484986662864685
1262.0,2.1418681144714355
1263.0,1.6708568334579468
1264.0,1.78819739818573
1265.0,1.8190820217132568
1266.0,1.4714558124542236
1267.0,2.0804808139801025
1268.0,1.4784783124923706
1269.0,1.473171353340149
1270.0,1.7972244024276733
1271.0,1.843098521232605
1272.0,1.639657974243164
1273.0,1.5447331666946411
1274.0,1.5852655172348022
1275.0,1.7299973964691162
1276.0,1.9650930166244507
1277.0,1.745721459388733
1278.0,2.046867847442627
1279.0,1.9042713642120361
1280.0,1.5581713914871216
1281.0,1.9962748289108276
1282.0,1.5970336198806763
1283.0,1.5455151796340942
1284.0,1.6544119119644165
1285.0,1.7759274244308472
1286.0,1.6203795671463013
1287.0,1.7792658805847168
1288.0,1.7765395641326904
1289.0,1.4776183366775513
1290.0,1.9239102602005005
1291.0,1.491209626197815
1292.0,1.8016397953033447
1293.0,1.2131929397583008
1294.0,1.8719621896743774
1295.0,1.6199949979782104
1296.0,1.4869346618652344
1297.0,1.4450898170471191
1298.0,1.6185495853424072
1299.0,1.6607961654663086
1300.0,1.556906819343567
1301.0,1.5282496213912964
1302.0,1.6649609804153442
1303.0,1.5901211500167847
1304.0,1.3338574171066284
1305.0,1.7460405826568604
1306.0,1.368098497390747
1307.0,2.0123140811920166
1308.0,1.5031713247299194
1309.0,1.7661091089248657
1310.0,1.4228389263153076
1311.0,1.649408221244812
1312.0,1.5356048345565796
1313.0,1.6471080780029297
1314.0,1.4713850021362305
1315.0,1.731689453125
1316.0,1.4929449558258057
1317.0,1.567522406578064
1318.0,1.7270514965057373
1319.0,1.7144315242767334
1320.0,1.8077795505523682
1321.0,1.7347896099090576
1322.0,1.5469415187835693
1323.0,1.9023252725601196
1324.0,1.700466513633728
1325.0,1.5544129610061646
1326.0,1.7809066772460938
1327.0,1.6419832706451416
1328.0,1.8017712831497192
1329.0,1.6225290298461914
1330.0,1.6866523027420044
1331.0,1.8758169412612915
1332.0,1.452591061592102
1333.0,1.3991942405700684
1334.0,1.531343936920166
1335.0,1.7323757410049438
1336.0,1.2995280027389526
1337.0,1.5929282903671265
1338.0,1.9807543754577637
1339.0,1.4886130094528198
1340.0,1.5142648220062256
1341.0,1.6579689979553223
1342.0,1.6632874011993408
1343.0,1.6497440338134766
1344.0,1.4045315980911255
1345.0,1.7022523880004883
1346.0,1.7516388893127441
1347.0,1.6807639598846436
1348.0,1.6737933158874512
1349.0,1.7700064182281494
1350.0,1.4709070920944214
1351.0,1.6528775691986084
1352.0,1.6015236377716064
1353.0,1.7283122539520264
1354.0,1.4285709857940674
1355.0,1.5461620092391968
1356.0,1.7929389476776123
1357.0,1.7417786121368408
1358.0,1.9880694150924683
1359.0,1.4276635646820068
1360.0,1.6426655054092407
1361.0,1.8223549127578735
1362.0,1.4033054113388062
1363.0,1.823965311050415
1364.0,1.560887098312378
1365.0,1.4835237264633179
1366.0,1.7012401819229126
1367.0,1.4303756952285767
1368.0,1.4126979112625122
1369.0,1.5759631395339966
1370.0,1.601061463356018
1371.0,1.9658890962600708
1372.0,1.524653673171997
1373.0,1.743215560913086
1374.0,1.3542712926864624
1375.0,1.6261216402053833
1376.0,1.6161117553710938
1377.0,1.767359733581543
1378.0,1.6982052326202393
1379.0,1.5722153186798096
1380.0,1.4192262887954712
1381.0,1.9740169048309326
1382.0,1.7547399997711182
1383.0,1.511947751045227
1384.0,1.5404486656188965
1385.0,1.733127474784851
1386.0,1.626046895980835
1387.0,1.493707537651062
1388.0,1.3533871173858643
1389.0,1.8579730987548828
1390.0,1.6862289905548096
1391.0,1.6461727619171143
1392.0,1.6418427228927612
1393.0,1.6761325597763062
1394.0,1.7258485555648804
1395.0,1.772519826889038
1396.0,1.6854777336120605
1397.0,1.879269003868103
1398.0,1.82322359085083
1399.0,1.4172574281692505
1400.0,1.7367863655090332
1401.0,1.4935353994369507
1402.0,1.6944397687911987
1403.0,1.7661620378494263
1404.0,1.4310349225997925
1405.0,1.6478643417358398
1406.0,1.738746166229248
1407.0,1.332663893699646
1408.0,1.6011894941329956
1409.0,1.7159607410430908
1410.0,1.6656510829925537
1411.0,2.033323049545288
1412.0,1.4365359544754028
1413.0,1.4779547452926636
1414.0,1.4132146835327148
1415.0,1.8048691749572754
1416.0,1.731823205947876
1417.0,1.49338698387146
1418.0,1.6283198595046997
1419.0,1.5807918310165405
1420.0,1.7824114561080933
1421.0,1.5147721767425537
1422.0,1.7105016708374023
1423.0,1.704888939857483
1424.0,1.4594453573226929
1425.0,1.6130720376968384
1426.0,1.4489219188690186
1427.0,1.5590180158615112
1428.0,1.27144193649292
1429.0,1.6690235137939453
1430.0,1.4961168766021729
1431.0,1.578944206237793
1432.0,1.4160470962524414
1433.0,1.527044415473938
1434.0,1.3849446773529053
1435.0,1.6796951293945312
1436.0,1.3663618564605713
1437.0,1.7176998853683472
1438.0,1.5075613260269165
1439.0,1.3817157745361328
1440.0,1.6033940315246582
1441.0,1.7483259439468384
1442.0,1.7495908737182617
1443.0,1.4509423971176147
1444.0,1.4153012037277222
1445.0,1.8734627962112427
1446.0,1.8857204914093018
1447.0,1.60564124584198
1448.0,1.6009818315505981
1449.0,1.4540895223617554
1450.0,1.149922490119934
1451.0,1.5804005861282349
1452.0,1.5159753561019897
1453.0,1.4442346096038818
1454.0,1.890337347984314
1455.0,1.6608078479766846
1456.0,1.6801830530166626
1457.0,1.8342465162277222
1458.0,1.4947654008865356
1459.0,1.8177261352539062
1460.0,1.576674461364746
1461.0,1.5301547050476074
1462.0,1.7280141115188599
1463.0,1.639416217803955
1464.0,1.8975048065185547
1465.0,1.8223285675048828
1466.0,1.6292494535446167
1467.0,1.7046170234680176
1468.0,1.7130396366119385
1469.0,1.4591898918151855
1470.0,1.48356032371521
1471.0,1.4664216041564941
1472.0,1.4808220863342285
1473.0,1.422974944114685
1474.0,1.611405372619629
1475.0,1.9782350063323975
1476.0,1.2132470607757568
1477.0,1.5197640657424927
1478.0,1.6216450929641724
1479.0,1.5171068906784058
1480.0,1.708021640777588
1481.0,1.6608054637908936
1482.0,1.7283942699432373
1483.0,1.9612818956375122
1484.0,1.7024917602539062
1485.0,1.8635598421096802
1486.0,2.0560739040374756
1487.0,1.784080982208252
1488.0,1.3238261938095093
1489.0,1.8147143125534058
1490.0,1.8678773641586304
1491.0,1.7930586338043213
1492.0,1.6280701160430908
1493.0,1.536261796951294
1494.0,1.396845817565918
1495.0,1.7104005813598633
1496.0,1.7571609020233154
1497.0,1.5232899188995361
1498.0,1.440567135810852
1499.0,1.7392815351486206
1500.0,1.6281861066818237
